DATE,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
30/06/1919,9.21,0.55,0.96,16.9,1919.458333,4.695833333,136.2296605,8.135321746,14.19983432,7.021615215
31/07/1919,9.51,0.5467,0.955,17.4,1919.541667,4.735,136.6249504,7.854138843,13.71996085,7.052837165
31/08/1919,8.87,0.5433,0.95,17.7,1919.625,4.774166667,125.270584,7.672999809,13.41680438,6.479131102
30/09/1919,9.01,0.54,0.945,17.8,1919.708333,4.813333333,126.5329221,7.583549157,13.27121103,6.558481672
31/10/1919,9.47,0.5367,0.94,18.1,1919.791667,4.8525,130.7886789,7.412279192,12.98219199,6.7947042
30/11/1919,9.19,0.5333,0.935,18.5,1919.875,4.891666667,124.1773912,7.206072115,12.6339348,6.467022574
31/12/1919,8.92,0.53,0.93,18.9,1919.958333,4.930833333,117.978209,7.009916005,12.30041865,6.160717034
31/01/1920,8.83,0.5283,0.9192,19.3,1920.041667,4.97,114.3673724,6.842614139,11.90560461,5.989667771
29/02/1920,8.1,0.5267,0.9083,19.5,1920.125,4.98,103.8362885,6.751922609,11.64376553,5.45534765
31/03/1920,8.67,0.525,0.8975,19.7,1920.208333,4.99,110.0149283,6.661803617,11.3885119,5.798822728
30/04/1920,8.6,0.5233,0.8867,20.3,1920.291667,5,105.9012685,6.443969046,10.91891334,5.599858726
31/05/1920,8.06,0.5217,0.8758,20.6,1920.375,5.01,97.8062415,6.330709205,10.62763106,5.188950462
30/06/1920,7.92,0.52,0.865,20.9,1920.458333,5.02,94.72784211,6.219504785,10.345907,5.04363968
31/07/1920,7.91,0.5183,0.8542,20.8,1920.541667,5.03,95.06308353,6.228975499,10.26585157,5.08059292
31/08/1920,7.6,0.5167,0.8433,20.3,1920.625,5.04,93.58716749,6.362695979,10.38448136,5.020701078
30/09/1920,7.87,0.515,0.8325,20,1920.708333,5.05,98.36565438,6.436888438,10.40526141,5.29716277
31/10/1920,7.88,0.5133,0.8217,19.9,1920.791667,5.06,98.98557035,6.447879856,10.32188365,5.351177393
30/11/1920,7.48,0.5117,0.8108,19.8,1920.875,5.07,94.43547222,6.460244804,10.23640119,5.126407931
31/12/1920,6.81,0.51,0.8,19.4,1920.958333,5.08,87.74939497,6.571540593,10.30829897,4.784241045
31/01/1921,7.11,0.5058,0.7575,19,1921.041667,5.09,93.54374408,6.654630908,9.966158388,5.122184147
28/02/1921,7.06,0.5017,0.715,18.4,1921.125,5.024166667,95.91480027,6.815928512,9.713751019,5.274857191
31/03/1921,6.88,0.4975,0.6725,18.3,1921.208333,4.958333333,93.98014208,6.795802425,9.18628569,5.192348159
30/04/1921,6.91,0.4933,0.63,18.1,1921.291667,4.8925,95.43292196,6.812888626,8.700830801,5.297085923
31/05/1921,7.12,0.4892,0.5875,17.7,1921.375,4.826666667,100.5554181,6.908948107,8.297234287,5.609469225
30/06/1921,6.55,0.485,0.545,17.6,1921.458333,4.760833333,93.03093395,6.888550071,7.740741832,5.216110961
31/07/1921,6.53,0.4808,0.5025,17.7,1921.541667,4.695,92.22287641,6.790315311,7.096783369,5.197779362
31/08/1921,6.45,0.4767,0.46,17.7,1921.625,4.629166667,91.09304025,6.732411208,6.49655791,5.161294823
30/09/1921,6.61,0.4725,0.4175,17.5,1921.708333,4.563333333,94.41960071,6.74935875,5.963719107,5.377524425
31/10/1921,6.7,0.4683,0.375,17.5,1921.791667,4.4975,95.70519286,6.68936445,5.356633929,5.479257678
30/11/1921,7.06,0.4642,0.3325,17.4,1921.875,4.431666667,101.4271451,6.668906624,4.776845007,5.838196993
31/12/1921,7.31,0.46,0.29,17.3,1921.958333,4.365833333,105.6258027,6.646767341,4.190353324,6.114158849
31/01/1922,7.3,0.4642,0.3233,16.9,1922.041667,4.3,107.9779068,6.866211553,4.782090037,6.28708729
28/02/1922,7.46,0.4683,0.3567,16.9,1922.125,4.305,110.3445459,6.926856679,5.276125939,6.461305873
31/03/1922,7.74,0.4725,0.39,16.7,1922.208333,4.31,115.857256,7.072681325,5.837768713,6.821387249
30/04/1922,8.21,0.4767,0.4233,16.7,1922.291667,4.315,122.8925157,7.135549603,6.336224349,7.27325339
31/05/1922,8.53,0.4808,0.4567,16.7,1922.375,4.32,127.6824798,7.196921018,6.836176849,7.593467259
30/06/1922,8.45,0.485,0.49,16.7,1922.458333,4.325,126.4849888,7.259789296,7.334632485,7.557987352
31/07/1922,8.51,0.4892,0.5233,16.8,1922.541667,4.33,126.6248743,7.279070327,7.786462597,7.602095046
31/08/1922,8.83,0.4933,0.5567,16.6,1922.625,4.335,132.9692944,7.428511092,8.383239661,8.02003069
30/09/1922,9.06,0.4975,0.59,16.6,1922.708333,4.34,136.4328208,7.491758095,8.884698042,8.265083002
31/10/1922,9.26,0.5017,0.6233,16.7,1922.791667,4.345,138.6095853,7.509765546,9.329951894,8.432151999
30/11/1922,8.8,0.5058,0.6567,16.8,1922.875,4.35,130.9399405,7.52607067,9.771393058,7.998253772
31/12/1922,8.78,0.51,0.69,16.9,1922.958333,4.355,129.869318,7.543661982,10.20613092,7.964679865
31/01/1923,8.9,0.5117,0.7142,16.8,1923.041667,4.36,132.4278943,7.613859948,10.62696653,8.154200483
28/02/1923,9.28,0.5133,0.7383,16.8,1923.125,4.335,138.082119,7.63766721,10.98556342,8.533360579
31/03/1923,9.43,0.515,0.7625,16.8,1923.208333,4.31,140.3140499,7.662962426,11.34564825,8.700737501
30/04/1923,9.1,0.5167,0.7867,16.9,1923.291667,4.285,134.6025962,7.642764993,11.63646839,8.372809668
31/05/1923,8.67,0.5183,0.8108,16.9,1923.375,4.26,128.2422537,7.666431383,11.9929434,8.000497868
30/06/1923,8.34,0.52,0.835,17,1923.458333,4.235,122.6354074,7.646332353,12.27824522,7.671825283
31/07/1923,8.06,0.5217,0.8592,17.2,1923.541667,4.21,117.1400334,7.582128467,12.4871857,7.345985119
31/08/1923,8.1,0.5233,0.8833,17.1,1923.625,4.185,118.4098026,7.64985799,12.91251588,7.441783174
30/09/1923,8.15,0.525,0.9075,17.2,1923.708333,4.16,118.4480487,7.630089026,13.18915389,7.458183867
31/10/1923,8.03,0.5267,0.9317,17.3,1923.791667,4.135,116.0294386,7.610548605,13.46259376,7.317400396
30/11/1923,8.27,0.5283,0.9558,17.3,1923.875,4.11,119.4973172,7.633667796,13.81082658,7.546327912
31/12/1923,8.55,0.53,0.98,17.3,1923.958333,4.085,123.5431756,7.658231936,14.16050434,7.809739145
31/01/1924,8.83,0.5317,0.9758,17.3,1924.041667,4.06,127.589034,7.682796077,14.09981646,8.072249446
29/02/1924,8.87,0.5333,0.9717,17.2,1924.125,4.043333333,128.9121708,7.7507171,14.12220477,8.162066221
31/03/1924,8.7,0.535,0.9675,17.1,1924.208333,4.026666667,127.1808991,7.820894371,14.14339309,8.058077044
30/04/1924,8.5,0.5367,0.9633,17,1924.291667,4.01,124.988125,7.891897257,14.16483068,7.923620348
31/05/1924,8.47,0.5383,0.9592,17,1924.375,3.993333333,124.5469904,7.915424434,14.10454229,7.899698331
30/06/1924,8.63,0.54,0.955,17,1924.458333,3.976666667,126.8997081,7.940422059,14.04278346,8.051676946
31/07/1924,9.03,0.5417,0.9508,17.1,1924.541667,3.96,132.0050022,7.918838282,13.89926424,8.37771214
31/08/1924,9.34,0.5433,0.9467,17,1924.625,3.943333333,137.3398926,7.98894686,13.92073623,8.717418309
30/09/1924,9.25,0.545,0.9425,17.1,1924.708333,3.926666667,135.2210709,7.967079313,13.77793074,8.581670375
31/10/1924,9.13,0.5467,0.9383,17.2,1924.791667,3.91,132.6908815,7.945466039,13.63678578,8.419491036
30/11/1924,9.64,0.5483,0.9342,17.2,1924.875,3.893333333,140.102968,7.968719644,13.57719842,8.888327361
31/12/1924,10.16,0.55,0.93,17.3,1924.958333,3.876666667,146.8068613,7.947221821,13.43802962,9.31063968
31/01/1925,10.58,0.5542,0.9567,17.3,1925.041667,3.86,152.8756488,8.007909697,13.82383112,9.692618852
28/02/1925,10.67,0.5583,0.9833,17.2,1925.125,3.845,155.072476,8.114054673,14.29079341,9.830804723
31/03/1925,10.39,0.5625,1.01,17.3,1925.208333,3.83,150.1302449,8.127840499,14.59398916,9.518537539
30/04/1925,10.28,0.5667,1.037,17.2,1925.291667,3.815,149.4044099,8.236136097,15.07124251,9.476566788
31/05/1925,10.61,0.5708,1.063,17.3,1925.375,3.8,153.3091337,8.247771301,15.35981236,9.729007694
30/06/1925,10.8,0.575,1.09,17.5,1925.458333,3.785,154.2710571,8.213505357,15.56994929,9.79638618
31/07/1925,11.1,0.5792,1.117,17.7,1925.541667,3.77,156.7647669,8.180013785,15.77533736,9.963993892
31/08/1925,11.25,0.5833,1.143,17.7,1925.625,3.755,158.8832097,8.237917888,16.14253411,10.11091846
30/09/1925,11.51,0.5875,1.17,17.7,1925.708333,3.74,162.5551773,8.297234287,16.52385381,10.35924761
31/10/1925,11.89,0.5917,1.197,17.7,1925.791667,3.725,167.921899,8.356550685,16.90517352,10.718496
30/11/1925,12.26,0.5958,1.223,18,1925.875,3.71,170.2616014,8.274213875,16.98449743,10.88631744
31/12/1925,12.46,0.6,1.25,17.9,1925.958333,3.695,174.0058142,8.379092179,17.45644204,11.14736524
31/01/1926,12.65,0.6075,1.249,17.9,1926.041667,3.68,176.6591934,8.483830831,17.44247689,11.34096619
28/02/1926,12.67,0.615,1.248,17.9,1926.125,3.651666667,176.9384965,8.588569483,17.42851173,11.38943567
31/03/1926,11.81,0.6225,1.248,17.8,1926.208333,3.623333333,165.8550288,8.742146945,17.52642472,10.71235206
30/04/1926,11.48,0.63,1.247,17.9,1926.291667,3.595,160.3199637,8.798046788,17.41454658,10.39558769
31/05/1926,11.56,0.6375,1.246,17.8,1926.375,3.566666667,162.3441264,8.952801088,17.4983375,10.57515846
30/06/1926,12.11,0.645,1.245,17.7,1926.458333,3.538333333,171.0289484,9.109304025,17.58307521,11.19797974
31/07/1926,12.62,0.6525,1.244,17.5,1926.541667,3.51,180.2685871,9.320543036,17.76974029,11.86969406
31/08/1926,13.12,0.66,1.243,17.4,1926.625,3.481666667,188.4878391,9.481857759,17.85749878,12.48880822
30/09/1926,13.32,0.6675,1.242,17.5,1926.708333,3.453333333,190.2676371,9.534808393,17.74117157,12.69261482
31/10/1926,13.02,0.675,1.242,17.6,1926.791667,3.425,184.9256122,9.587157315,17.64036946,12.42651752
30/11/1926,13.19,0.6825,1.241,17.7,1926.875,3.396666667,186.2817366,9.638914725,17.5265834,12.61525121
31/12/1926,13.49,0.69,1.24,17.7,1926.958333,3.368333333,190.5186222,9.744836864,17.51246045,13.00905273
31/01/1927,13.4,0.6967,1.229,17.5,1927.041667,3.34,191.4103857,9.951911621,17.55547493,13.18593063
28/02/1927,13.66,0.7033,1.218,17.4,1927.125,3.339166667,196.2457227,10.10392509,17.4983375,13.63396613
31/03/1927,13.87,0.71,1.208,17.3,1927.208333,3.338333333,200.4144848,10.2591409,17.45498902,14.03325751
30/04/1927,14.21,0.7167,1.197,17.3,1927.291667,3.3375,205.3273129,10.35595251,17.29604458,14.48822221
31/05/1927,14.7,0.7233,1.186,17.4,1927.375,3.336666667,211.1868319,10.39125412,17.03861106,15.00234706
30/06/1927,14.89,0.73,1.175,17.6,1927.458333,3.335833333,211.4855888,10.3683331,16.68875533,15.12033348
31/07/1927,15.22,0.7367,1.164,17.3,1927.541667,3.335,219.921302,10.64494239,16.81921127,15.82080259
31/08/1927,16.03,0.7433,1.153,17.2,1927.625,3.334166667,232.9720516,10.80275271,16.75712885,16.86286185
30/09/1927,16.94,0.75,1.143,17.3,1927.708333,3.333333333,244.7744321,10.83712066,16.51577189,17.81872371
31/10/1927,16.68,0.7567,1.132,17.4,1927.791667,3.3325,239.6324052,10.87109358,16.2628227,17.53723785
30/11/1927,17.06,0.7633,1.121,17.3,1927.875,3.331666667,246.5083714,11.02929894,16.19788302,18.13130143
31/12/1927,17.46,0.77,1.11,17.3,1927.958333,3.330833333,252.2881691,11.12611055,16.03893858,18.64662402
31/01/1928,17.53,0.7767,1.133,17.3,1928.041667,3.33,253.2996337,11.22292216,16.37127695,18.80612857
29/02/1928,17.32,0.7833,1.155,17.1,1928.125,3.3525,253.1923187,11.45066647,16.88436075,18.86885052
31/03/1928,18.25,0.79,1.177,17.1,1928.208333,3.375,266.7875183,11.54861038,17.20596762,19.9434178
30/04/1928,19.4,0.7967,1.2,17.1,1928.291667,3.3975,283.5987865,11.64655429,17.54219298,21.25790925
31/05/1928,20,0.8033,1.222,17.2,1928.375,3.42,290.6700581,11.67476289,17.75994055,21.83273218
30/06/1928,19.02,0.81,1.245,17.1,1928.458333,3.4425,278.0437588,11.84098026,18.20002522,20.91342158
31/07/1928,19.16,0.8167,1.268,17.1,1928.541667,3.465,280.090348,11.93892417,18.53625058,21.08190544
31/08/1928,19.78,0.8233,1.29,17.1,1928.625,3.4875,289.1538143,12.03540624,18.85785746,21.7621315
30/09/1928,21.17,0.83,1.312,17.3,1928.708333,3.51,305.8957926,11.9930802,18.95773642,23.00464945
31/10/1928,21.6,0.8367,1.335,17.2,1928.791667,3.5325,313.9236628,12.16018188,19.40222638,23.57834424
30/11/1928,23.06,0.8433,1.357,17.2,1928.875,3.555,335.142577,12.256103,19.72196344,25.12198457
31/12/1928,23.15,0.85,1.38,17.1,1928.958333,3.5775,338.4181396,12.42572003,20.17352193,25.30159103
31/01/1929,24.86,0.86,1.399,17.1,1929.041667,3.6,363.4157646,12.57190497,20.45127332,27.08319962
28/02/1929,24.99,0.87,1.418,17.1,1929.125,3.574166667,365.3161689,12.71808991,20.72902471,27.1316728
31/03/1929,25.43,0.88,1.438,17,1929.208333,3.548333333,373.935061,12.93994706,21.14504985,27.67574844
30/04/1929,25.28,0.89,1.457,16.9,1929.291667,3.5225,373.9289704,13.16442973,21.55120688,27.56845447
31/05/1929,25.66,0.9,1.476,17,1929.375,3.496666667,377.3170926,13.23403676,21.70382029,27.69858688
30/06/1929,26.15,0.91,1.495,17.1,1929.458333,3.470833333,382.2736221,13.30282968,21.85464876,27.93546783
31/07/1929,28.48,0.92,1.514,17.3,1929.541667,3.445,411.5215954,13.29353468,21.87653425,29.93328941
31/08/1929,30.1,0.93,1.533,17.3,1929.625,3.419166667,434.929776,13.43802962,22.15107464,31.48031325
30/09/1929,31.3,0.94,1.552,17.3,1929.708333,3.393333333,452.2691691,13.58252457,22.42561503,32.5637886
31/10/1929,27.99,0.95,1.572,17.3,1929.791667,3.3675,404.4413432,13.72701951,22.71460491,28.96106716
30/11/1929,20.58,0.96,1.591,17.3,1929.875,3.341666667,297.370591,13.87151445,22.9891453,21.171036
31/12/1929,21.4,0.97,1.61,17.2,1929.958333,3.315833333,311.0169622,14.09749782,23.39893968,22.00737318
31/01/1930,21.71,0.9708,1.557,17.1,1930.041667,3.29,317.367508,14.19163412,22.76099539,22.31072429
28/02/1930,23.07,0.9717,1.503,17,1930.125,3.294166667,339.2324757,14.28834836,22.1008414,23.69711775
31/03/1930,23.94,0.9725,1.45,16.9,1930.208333,3.298333333,354.1083683,14.384728,21.44766642,24.58660779
30/04/1930,25.46,0.9733,1.397,17,1930.291667,3.3025,374.3761956,14.31187554,20.54216596,25.84343686
31/05/1930,23.94,0.9742,1.343,16.9,1930.375,3.306666667,354.1083683,14.40987354,19.86497655,24.30976063
30/06/1930,21.52,0.975,1.29,16.8,1930.458333,3.310833333,320.2076726,14.50755022,19.19460491,21.86689933
31/07/1930,21.06,0.9758,1.237,16.6,1930.541667,3.315,317.1385437,14.69438703,18.62774827,21.54879759
31/08/1930,20.79,0.9767,1.183,16.5,1930.625,3.319166667,314.970075,14.79707899,17.92253962,21.30060224
30/09/1930,20.78,0.9775,1.13,16.6,1930.708333,3.323333333,312.9220768,14.71998701,17.01645557,21.07258179
31/10/1930,17.92,0.9783,1.077,16.5,1930.791667,3.3275,271.4893576,14.82131911,16.31663159,18.21487015
30/11/1930,16.62,0.9792,1.023,16.4,1930.875,3.331666667,253.3295899,14.92541122,15.59303072,16.93971138
31/12/1930,15.51,0.98,0.97,16.1,1930.958333,3.335833333,240.8156297,15.21594565,15.0606809,16.05500186
31/01/1931,15.98,0.9667,0.94,15.9,1931.041667,3.34,251.2339921,15.19824156,14.77847013,16.70547873
28/02/1931,17.2,0.9533,0.91,15.7,1931.125,3.368333333,273.8593312,15.17849421,14.48906927,18.16149244
31/03/1931,17.53,0.94,0.88,15.6,1931.208333,3.396666667,280.9027989,15.06267147,14.10122436,18.57956103
30/04/1931,15.86,0.9267,0.85,15.5,1931.291667,3.425,255.78215,14.94535425,13.708375,16.87231533
31/05/1931,14.33,0.9133,0.82,15.3,1931.375,3.453333333,234.1280825,14.92178491,13.39741993,15.40154
30/06/1931,13.87,0.9,0.79,15.1,1931.458333,3.481666667,229.6139462,14.89924669,13.07822765,15.06247607
31/07/1931,14.33,0.8867,0.76,15.1,1931.541667,3.51,237.2291167,14.67906893,12.58158609,15.5167501
31/08/1931,13.9,0.8733,0.73,15.1,1931.625,3.538333333,230.1105877,14.4572357,12.08494454,15.0062766
30/09/1931,11.83,0.86,0.7,15,1931.708333,3.566666667,197.1479358,14.33197167,11.66555833,12.81774526
31/10/1931,10.25,0.8467,0.67,14.9,1931.791667,3.595,171.9635277,14.20502623,11.24054279,11.14592641
30/11/1931,10.39,0.8333,0.64,14.7,1931.875,3.623333333,176.6838937,14.17042239,10.88331973,11.4156003
31/12/1931,8.44,0.82,0.61,14.6,1931.958333,3.651666667,144.5068185,14.03976199,10.44421318,9.306032868
31/01/1932,8.3,0.7933,0.5933,14.3,1932.041667,3.68,145.0911101,13.86756358,10.37139225,9.312406455
29/02/1932,8.23,0.7667,0.5767,14.1,1932.125,3.649166667,145.9081232,13.5926802,10.22420591,9.336932251
31/03/1932,8.26,0.74,0.56,14,1932.208333,3.618333333,147.4859875,13.21303036,9.99905,9.413065028
30/04/1932,6.28,0.7133,0.5433,13.9,1932.291667,3.5875,112.9389101,12.82791792,9.770654433,7.192233196
31/05/1932,5.51,0.6867,0.5267,13.7,1932.375,3.556666667,100.5378932,12.52983145,9.610400794,6.39085729
30/06/1932,4.77,0.66,0.51,13.6,1932.458333,3.525833333,87.67549357,12.13120037,9.374109375,5.565059372
31/07/1932,5.01,0.6333,0.4933,13.6,1932.541667,3.495,92.08683915,11.64043817,9.067153244,5.838763672
31/08/1932,7.53,0.6067,0.4767,13.5,1932.625,3.464166667,139.4311972,11.23411784,8.826939139,8.834653205
30/09/1932,8.26,0.58,0.46,13.4,1932.708333,3.433333333,154.0898377,10.81986754,8.581274254,9.761168564
31/10/1932,7.12,0.5533,0.4433,13.3,1932.791667,3.4025,133.8218722,10.3993879,8.33191516,8.478606608
30/11/1932,7.05,0.5267,0.4267,13.2,1932.875,3.371666667,133.5100426,9.974431127,8.080671657,8.463309567
31/12/1932,6.82,0.5,0.41,13.1,1932.958333,3.340833333,130.1403073,9.541078244,7.82368416,8.257073999
31/01/1933,7.09,0.495,0.4125,12.9,1933.041667,3.31,137.3900475,9.592111919,7.993426599,8.728046163
28/02/1933,6.25,0.49,0.415,12.7,1933.125,3.294166667,123.0198081,9.644752953,8.168515256,7.826051751
31/03/1933,6.23,0.485,0.4175,12.6,1933.208333,3.278333333,123.5993681,9.622101687,8.282943204,7.874681323
30/04/1933,6.89,0.48,0.42,12.6,1933.291667,3.2625,136.6933621,9.522904762,8.332541667,8.723101646
31/05/1933,8.87,0.475,0.4225,12.6,1933.375,3.246666667,175.9753442,9.423707837,8.382140129,11.24965125
30/06/1933,10.39,0.47,0.425,12.7,1933.458333,3.230833333,204.5081289,9.251089567,8.365346949,13.09887552
31/07/1933,11.23,0.465,0.4275,13.1,1933.541667,3.215,214.2926174,8.873202767,8.157621899,13.75430449
31/08/1933,10.67,0.46,0.43,13.2,1933.625,3.199166667,202.0641354,8.711293561,8.14316572,12.99952705
30/09/1933,10.58,0.455,0.4325,13.2,1933.708333,3.183333333,200.3597519,8.616605587,8.190509706,12.92292061
31/10/1933,9.55,0.45,0.435,13.2,1933.791667,3.1675,180.8540294,8.521917614,8.237853693,11.69625357
30/11/1933,9.78,0.445,0.4375,13.2,1933.875,3.151666667,185.2096761,8.42722964,8.28519768,12.01176619
31/12/1933,9.97,0.44,0.44,13.2,1933.958333,3.135833333,188.8078191,8.332541667,8.332541667,12.28180162
31/01/1934,10.54,0.4408,0.4442,13.2,1934.041667,3.12,199.6022481,8.347691742,8.412079564,13.02511983
28/02/1934,11.32,0.4417,0.4483,13.3,1934.125,3.0925,212.7617406,8.301842829,8.425891194,13.9269229
31/03/1934,10.74,0.4425,0.4525,13.3,1934.208333,3.065,201.8605207,8.316878994,8.504831062,13.25453763
30/04/1934,10.92,0.4433,0.4567,13.3,1934.291667,3.0375,205.2436579,8.33191516,8.58377093,13.51838928
31/05/1934,9.81,0.4442,0.4608,13.3,1934.375,3.01,184.3809784,8.348830846,8.660831278,12.18158324
30/06/1934,9.94,0.445,0.465,13.4,1934.458333,2.9825,185.4301437,8.301450093,8.674548974,12.28772648
31/07/1934,9.47,0.4458,0.4692,13.4,1934.541667,2.955,176.66232,8.316374049,8.752899739,11.74152423
31/08/1934,9.1,0.4467,0.4733,13.4,1934.625,2.9275,169.7599907,8.333163498,8.829385009,11.31502598
30/09/1934,8.88,0.4475,0.4775,13.6,1934.708333,2.9,163.2197868,8.225321461,8.77673966,10.90995408
31/10/1934,8.95,0.4483,0.4817,13.5,1934.791667,2.8725,165.7249954,8.301063176,8.919522935,11.10835261
30/11/1934,9.2,0.4492,0.4858,13.5,1934.875,2.845,170.3541852,8.317728259,8.995441648,11.44880869
31/12/1934,9.26,0.45,0.49,13.4,1934.958333,2.8175,172.7447817,8.394724813,9.140922575,11.63933757
31/01/1935,9.26,0.45,0.57,13.6,1935.041667,2.79,170.2044173,8.271272978,10.47694577,11.49590797
28/02/1935,8.98,0.45,0.65,13.7,1935.125,2.778333333,163.8530456,8.210898723,11.86018704,11.08781216
31/03/1935,8.41,0.45,0.73,13.7,1935.208333,2.766666667,153.4525739,8.210898723,13.31990237,10.3982724
30/04/1935,9.04,0.446667,0.756667,13.8,1935.291667,2.755,163.752558,8.091024758,13.70643327,11.10421021
31/05/1935,9.75,0.443333,0.783333,13.8,1935.375,2.743333333,176.6136549,8.030631945,14.18946709,11.98557668
30/06/1935,10.12,0.44,0.81,13.7,1935.458333,2.731666667,184.6539891,8.028434307,14.7796177,12.53951932
31/07/1935,10.65,0.44,0.793333,13.7,1935.541667,2.72,194.3246031,8.028434307,14.47550426,13.20213794
31/08/1935,11.37,0.44,0.776667,13.7,1935.625,2.708333333,207.4620411,8.028434307,14.17140906,14.10505685
30/09/1935,11.61,0.44,0.76,13.7,1935.708333,2.696666667,211.841187,8.028434307,13.86729562,14.4188917
31/10/1935,11.92,0.45,0.76,13.7,1935.791667,2.685,217.4975839,8.210898723,13.86729562,14.82623263
30/11/1935,13.04,0.46,0.76,13.8,1935.875,2.673333333,236.209442,8.332541667,13.76680797,16.12960516
31/12/1935,13.04,0.47,0.76,13.8,1935.958333,2.661666667,236.209442,8.513683877,13.76680797,16.15919271
31/01/1936,13.76,0.48,0.77,13.8,1936.041667,2.65,249.2516812,8.694826087,13.94795018,17.08735985
29/02/1936,14.55,0.49,0.78,13.8,1936.125,2.6525,263.5619158,8.875968297,14.12909239,18.10453646
31/03/1936,14.86,0.5,0.79,13.7,1936.208333,2.655,271.1421223,9.123220803,14.41468887,18.6604782
30/04/1936,14.88,0.516667,0.82,13.7,1936.291667,2.6575,271.5070511,9.427334245,14.96208212,18.71899967
31/05/1936,14.09,0.533333,0.85,13.7,1936.375,2.66,257.0923622,9.731429441,15.50947536,17.75019252
30/06/1936,14.69,0.55,0.88,13.8,1936.458333,2.6625,266.0979067,9.962821558,15.94051449,18.39300107
31/07/1936,15.56,0.57,0.9,13.9,1936.541667,2.665,279.8295288,10.25082464,16.18551259,19.36046451
31/08/1936,15.87,0.59,0.92,14,1936.625,2.6675,283.3659348,10.53471339,16.42701071,19.62306016
30/09/1936,16.05,0.61,0.94,14,1936.708333,2.67,286.5799152,10.89182232,16.78411964,19.86202424
31/10/1936,16.89,0.646667,0.966667,14,1936.791667,2.6725,301.5784902,11.54652798,17.26027083,20.91309185
30/11/1936,17.36,0.683333,0.993333,14,1936.875,2.675,309.97055,12.20121577,17.73640417,21.49976534
31/12/1936,17.06,0.72,1.02,14,1936.958333,2.6775,304.6139161,12.85592143,18.21255536,21.12566355
31/01/1937,17.59,0.73,1.05,14.1,1937.041667,2.68,311.8498041,12.9420328,18.61525266,21.61874158
28/02/1937,18.11,0.74,1.08,14.1,1937.125,2.67,321.0687863,13.11932092,19.14711702,22.24422155
31/03/1937,18.09,0.75,1.11,14.2,1937.208333,2.66,318.4556593,13.20297095,19.54039701,22.04219702
30/04/1937,17.01,0.78,1.13,14.3,1937.291667,2.65,297.3493715,13.63506818,19.75336801,20.55657946
31/05/1937,16.25,0.81,1.15,14.4,1937.375,2.64,282.0912543,14.06116406,19.96338108,19.47417469
30/06/1937,15.64,0.84,1.17,14.4,1937.458333,2.63,271.5019826,14.58194792,20.31057031,18.71165996
31/07/1937,16.57,0.816667,1.18667,14.5,1937.541667,2.62,285.6625147,14.07912787,20.4578839,19.64672328
31/08/1937,16.74,0.793333,1.20333,14.5,1937.625,2.61,288.5932707,13.67685575,20.74509799,19.80698258
30/09/1937,14.37,0.77,1.22,14.6,1937.708333,2.6,246.038268,13.18367894,20.88842637,16.84788286
31/10/1937,12.28,0.78,1.19,14.6,1937.791667,2.59,210.2539966,13.35489555,20.37477654,14.36165957
30/11/1937,11.2,0.79,1.16,14.5,1937.875,2.58,193.0851034,13.61939569,19.9981,13.15811917
31/12/1937,11.02,0.8,1.13,14.4,1937.958333,2.57,191.3012691,13.88756944,19.61619184,13.00848303
31/01/1938,11.31,0.793333,1.07667,14.2,1938.041667,2.56,199.1008019,13.9658034,18.95365698,13.51146192
28/02/1938,11.04,0.786667,1.02333,14.1,1938.125,2.543333333,195.7260851,13.94667139,18.14242524,13.26307624
31/03/1938,10.31,0.78,0.97,14.1,1938.208333,2.526666667,182.7840523,13.8284734,17.1969477,12.37728623
30/04/1938,9.89,0.766667,0.903333,14.2,1938.291667,2.51,174.1031769,13.49637617,15.90223914,11.78951772
31/05/1938,9.98,0.753333,0.836667,14.1,1938.375,2.493333333,176.9335443,13.35569917,14.833112,11.99227593
30/06/1938,10.21,0.74,0.77,14.1,1938.458333,2.476666667,181.0111711,13.11932092,13.65118528,12.28896631
31/07/1938,12.24,0.713333,0.72,14.1,1938.541667,2.46,217.0006596,12.64654669,12.76474468,14.77032802
31/08/1938,12.31,0.686667,0.67,14.1,1938.625,2.443333333,218.2416764,12.17379019,11.87830408,14.90358851
30/09/1938,11.75,0.66,0.62,14.1,1938.708333,2.426666667,208.3135417,11.70101596,10.99186348,14.28233051
31/10/1938,13.06,0.61,0.626667,14,1938.791667,2.41,233.1921304,10.89182232,11.18941905,16.06114764
30/11/1938,13.07,0.56,0.633333,14,1938.875,2.393333333,233.3706848,9.99905,11.30844345,16.1495718
31/12/1938,12.69,0.51,0.64,14,1938.958333,2.376666667,226.5856152,9.106277679,11.42748571,15.75648444
31/01/1939,12.5,0.513333,0.663333,14,1939.041667,2.36,223.1930804,9.165789882,11.84410685,15.59963441
28/02/1939,12.4,0.516667,0.686667,13.9,1939.125,2.3475,223.0003957,9.291689148,12.34895264,15.66469693
31/03/1939,12.39,0.52,0.71,13.9,1939.208333,2.335,222.8205567,9.351629496,12.76857104,15.72922374
30/04/1939,10.83,0.523333,0.726667,13.8,1939.291667,2.3225,196.1770136,9.479769626,13.16300664,13.91699458
31/05/1939,11.23,0.526667,0.743333,13.8,1939.375,2.31,203.422702,9.540162439,13.46489825,14.5029295
